id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
62211,tt1453405,2.643496,200000000,743559607,Monsters University,Billy Crystal|John Goodman|Steve Buscemi|Helen Mirren|Joel Murray,,Dan Scanlon,School never looked this scary.,monster|dormitory|games|prequel|animation,A look at the relationship between Mike and Sulley during their days at Monsters University â€” when they weren't necessarily the best of friends.,104,Animation|Family,Walt Disney Pictures|Pixar Animation Studios,6/20/13,2251,7,2013,187206670.548084,695996591.902562
138832,tt1723121,2.443357,37000000,269994119,We're the Millers,Jason Sudeikis|Jennifer Aniston|Will Poulter|Emma Roberts|Ed Helms,http://werethemillers.warnerbros.com,Rawson Marshall Thurber,,mexico|police|gang|drug smuggling|drug,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,110,Comedy|Crime,New Line Cinema|BenderSpink|Heyday Films|Newman/Tooley Films|Vincent Newman Entertainment,8/7/13,1960,6.9,2013,34633234.0513957,252723500.427767
96721,tt1979320,2.119986,38000000,90247624,Rush,Daniel BrÃ¼hl|Chris Hemsworth|Olivia Wilde|Alexandra Maria Lara|Natalie Dormer,,Ron Howard,Everyone's driven by something.,world champion|sport|racing car|formula 1|automobile racing,A biographical drama centered on the rivalry between Formula 1 drivers James Hunt and Niki Lauda during the 1976 Formula One motor-racing season.,123,Drama|Action,Revolution Films|Working Title Films|Cross Creek Pictures|Exclusive Media Group|Double Negative,9/2/13,1472,7.7,2013,35569267.4041361,84474786.0695772
107985,tt1213663,2.025335,20000000,0,The World's End,Simon Pegg|Nick Frost|Martin Freeman|Eddie Marsan|Paddy Considine,,Edgar Wright,Good food. Fine ales. Total Annihilation.,end of the world|apocalypse|trilogy|homage,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,109,Comedy|Action|Science Fiction,Universal Pictures|Big Talk Productions|Focus Features|Working Title Films,7/18/13,1143,6.6,2013,18720667.0548084,0
116711,tt0848537,1.874575,100000000,268426634,Epic,Josh Hutcherson|Amanda Seyfried|Colin Farrell|Jason Sudeikis|Aziz Ansari,,Chris Wedge,Discover a world beyond your imagination,fantasy|miniature people,A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group characters in order to save their world -- and ours.,102,Animation|Adventure|Family|Fantasy,Blue Sky Studios|Twentieth Century Fox Animation,5/15/13,857,6.4,2013,93603335.2740424,251256282.187846
49524,tt0790736,1.68986899999999,130000000,61648500,R.I.P.D.,Jeff Bridges|Ryan Reynolds|Kevin Bacon|Stephanie Szostak|Mary-Louise Parker,http://www.ripd.com/,Robert Schwentke,To protect and serve the living,gold|police operation|partner|revenge|undead,A recently slain cop joins a team of undead police officers working for the Rest in Peace Department and tries to find the man who murdered him. Based on the comic by Peter M. Lenkov.,96,Fantasy|Action|Comedy|Crime,Universal Pictures|Original Film|Dark Horse Entertainment,7/18/13,876,5.3,2013,121684335.856255,57705052.146418
146216,tt1821694,1.675461,84000000,0,RED 2,Bruce Willis|Catherine Zeta-Jones|Anthony Hopkins|Helen Mirren|John Malkovich,http://red-themovie.com/,Dean Parisot,The best never rest.,paris|london|cia|russia|mi6,Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.,116,Action|Comedy|Crime|Thriller,DC Comics|Di Bonaventura Pictures|Summit Entertainment|DC Entertainment,7/18/13,1109,6.3,2013,78626801.6301956,0
137093,tt1204975,1.496605,28000000,134402450,Last Vegas,Robert De Niro|Morgan Freeman|Michael Douglas|Kevin Kline|Mary Steenburgen,,Jon Turteltaub,It's going to be legendary,casino|marriage proposal|funeral|stag night|las vegas nevada,Three sixty-something friends take a break from their day-to-day lives to throw a bachelor party in Las Vegas for their last remaining single pal.,105,Comedy,Laurence Mark Productions|CBS Films|Outlaw Sinema|Good Universe|Gidden Media,10/31/13,563,6.4,2013,26208933.8767318,125805175.890027
91586,tt2226417,1.473406,5000000,0,Insidious: Chapter 2,Patrick Wilson|Rose Byrne|Ty Simpkins|Lin Shaye|Barbara Hershey,http://www.insidiousch2.com/,James Wan,It will take what you love most.,haunted house|possession|demon|family|ghost,The haunted Lambert family seeks to uncover the mysterious childhood secret that has left them dangerously connected to the spirit world.,106,Horror|Thriller,Sony Pictures|FilmDistrict,9/12/13,716,6.5,2013,4680166.76370212,0
109091,tt2193215,1.388168,25000000,71009334,The Counselor,Michael Fassbender|Cameron Diaz|Javier Bardem|Goran Visnjic|PenÃ©lope Cruz,,Ridley Scott,Sin Is A Choice.,poetry|lawyer|drug smuggling|drug trafficking|red dress,A rich and successful lawyer named Counselor is about to get married to his fiancÃ©e but soon meets up with the middle-man known as Westray who tells him his drug trafficking plan has taken a horrible twist and now he must protect himself and his soon bride-to-be lover as the truth of the drug business uncovers and targets become chosen.,117,Thriller|Crime|Drama,Ingenious Media|Fox 2000 Pictures|Scott Free Productions|Kanzaman|Nick Wechsler Productions,10/25/13,497,4.9,2013,23400833.8185106,66467104.9798846
209189,tt1663207,1.358934,12000000,1456675,Life of Crime,John Hawkes|Mos Def|Jennifer Aniston|Tim Robbins|Isla Fisher,,Daniel Schechter,Right target. Wrong woman.,kidnapper|detroit,Two common criminals get more than they bargained for after kidnapping the wife of a corrupt real-estate developer who shows no interest in paying the $1 million dollar ransom for her safe return.,94,Comedy|Crime,Gotham Group|Abbolita Productions|Starstream Entertainment,9/14/13,94,5.6,2013,11232400.232885,1363496.38410315
146239,tt2387559,1.30454,26000000,51164106,Delivery Man,Vince Vaughn|Cobie Smulders|Chris Pratt|Britt Robertson|Jack Reynor,,Ken Scott,You're never quite ready for what life delivers.,remake|sperm donor,An affable underachiever finds out he's fathered 533 children through anonymous donations to a fertility clinic 20 years ago. Now he must decide whether or not to come forward when 142 of them file a lawsuit to reveal his identity.,105,Comedy,DreamWorks SKG|Touchstone Pictures,10/10/13,377,6.1,2013,24336867.171251,47891309.6791464
157547,tt2388715,1.227417,5000000,44030246,Oculus,Katee Sackhoff|Karen Gillan|Brenton Thwaites|James Lafferty|Rory Cochrane,,Mike Flanagan,You see what it wants you to see,hallucination|supernatural|mirror|skepticism|ghost,A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.,104,Horror,Intrepid Pictures|Blumhouse Productions|Relativity Media|WWE Studios|MICA Entertainment,9/8/13,665,6.2,2013,4680166.76370212,41213778.7853656
157386,tt1714206,1.116296,2500000,6854611,The Spectacular Now,Miles Teller|Shailene Woodley|Brie Larson|Dayo Okeniyi|Masam Holden,http://spectacularnowmovie.com/,James Ponsoldt,From the Writers of (500) Days of Summer,alcoholism|coming of age|teen|high school senior|based on young adult book,"A hard-partying high school senior's philosophy on life changes when he meets the not-so-typical ""nice girl.""",95,Comedy|Drama|Romance,21 Laps Entertainment|Andrew Lauren Productions (ALP)|A24,8/2/13,669,6.8,2013,2340083.38185106,6416144.51606139
77950,tt1860353,1.089268,135000000,282570682,Turbo,Ryan Reynolds|Paul Giamatti|Michael PeÃ±a|Samuel L. Jackson|Luis GuzmÃ¡n,http://www.turbomovie.com/,David Soren,SLO NO MO,underdog|car race|dream|speed|power,The tale of an ordinary garden snail who dreams of winning the Indy 500.,96,Animation|Family,DreamWorks Animation,7/11/13,805,6.1,2013,126364502.619957,264495582.858608
87516,tt1321511,1.064357,30000000,4861022,Oldboy,Josh Brolin|Elizabeth Olsen|Samuel L. Jackson|Sharlto Copley|Lance Reddick,,Spike Lee,Ask not why you were imprisoned. Ask why you were set free.,imprisonment|remake of korean film,An everyday man has only three and a half days and limited resources to discover why he was imprisoned in a nondescript room for 20 years without any explanation.,104,Drama|Thriller|Mystery|Action,Vertigo Entertainment|40 Acres & A Mule Filmworks|Good Universe|OB Productions,11/14/13,403,6,2013,28081000.5822127,4550078.72040496
251783,tt2091327,1.03439,0,0,Pleasure or Pain,Malena Morgan|Christos Vasilopoulos|Daniel Sobieray|Kayla Jane|Elle Alexandra,,Zalman King,How far would you go... as far as you dare.,sex|designer|seduction|erotic movie,A young designer falls under a man's erotic spell and is drawn into a world of sexual abandon from which she may never return.,102,Drama|Thriller,Visual Arts Entertainment|Last Night Productions|The Zalman King Company,10/22/13,15,4.3,2013,0,0
64807,tt1661382,0.983805,40000000,44907260,Grudge Match,Robert De Niro|Sylvester Stallone|Alan Arkin|Jon Bernthal|Kevin Hart,,Peter Segal,DeNiro vs Stallone,father-son relationship|sport|rival|elderly|elderly man,A pair of aging boxing rivals are coaxed out of retirement to fight one final bout -- 30 years after their last match.,113,Comedy,Gerber Pictures|Warner Bros.,12/25/13,280,6,2013,37441334.1096169,42034693.1401859
106747,tt2002718,0.968034,12000000,15008161,Machete Kills,Danny Trejo|Mel Gibson|Amber Heard|Michelle Rodriguez|SofÃ­a Vergara,,Robert Rodriguez,Trained to kill. Left for dead. Back for more.,mexico|white house|nuclear missile|machete|outer space,Ex-Federale agent Machete is recruited by the President of the United States for a mission which would be impossible for any mortal man â€“ he must take down a madman revolutionary and an eccentric billionaire arms dealer who has hatched a plan to spread war and anarchy across the planet.,107,Action|Crime|Thriller,Open Road Films|Overnight Films|AR Films|Aldamisa Entertainment|Demarest Films,9/12/13,399,5.2,2013,11232400.232885,14048139.259298
174772,tt2051879,0.964707,125687,0,Europa Report,Sharlto Copley|Daniel Wu|Michael Nyqvist|Christian Camargo|Karolina Wydra,,SebastiÃ¡n Cordero,Fear. Sacrifice. Contact.,jupiter|spacecraft|extraterrestrial life form|found footage|space adventure,A crew of international astronauts are sent on a private mission to Jupiter's fourth moon.,90,Science Fiction|Thriller,Wayfare Entertainment|Misher Films|Start Motion Pictures,6/27/13,318,6.1,2013,117647.224005885,0
139038,tt2243537,0.892454999999999,2500000,60141683,A Haunted House,Marlon Wayans|Essence Atkins|Nick Swardson|Cedric the Entertainer|David Koechner,https://www.facebook.com/AHauntedHouse?fref=ts,Michael Tiddes,This $*%! ain't paranormal.,horror spoof|found footage|duringcreditsstinger,"A spoof of all the ""found-footage/documentary style"" films released in recent years.",86,Comedy|Horror,Endgame Entertainment|Wayans Bros. Entertainment|IM Global|Open Road Films,1/11/13,345,5.5,2013,2340083.38185106,56294621.1779418
109421,tt2053463,0.886993,30000000,63372757,Side Effects,Rooney Mara|Jude Law|Channing Tatum|Catherine Zeta-Jones|Vinessa Shaw,http://www.sideeffectsmayvary.com/,Steven Soderbergh,One pill can change your life.,fraud|coverup|murder|drug|prescription medication,A woman turns to prescription medication as a way of handling her anxiety concerning her husband's upcoming release from prison.,106,Thriller|Crime|Drama,Di Bonaventura Pictures|Endgame Entertainment|Universal|Open Road Films,2/7/13,987,6.3,2013,28081000.5822127,59319014.2071142
210047,tt2511428,0.879730999999999,0,16971,Cold Comes the Night,Alice Eve|Bryan Cranston|Logan Marshall-Green|Ursula Parker|Leo Fitzpatrick,,Tze Chun,Sometimes the fight of your life comes in the dead of night.,motel|criminal|corrupt cop,A struggling motel owner and her daughter are taken hostage by a nearly blind career criminal to be his eyes as he attempts to retrieve his cash package from a crooked cop.,90,Crime|Drama|Thriller,Whitewater Films|Sasquatch Films|Syncopated Films|Three Point Capital|Venture Forth,9/20/13,53,5.6,2013,0,15885.4220293577
103731,tt1935179,0.864696999999999,10000000,21587700,Mud,Matthew McConaughey|Tye Sheridan|Jacob Lofland|Sam Shepard|Reese Witherspoon,,Jeff Nichols,People just sometimes forget why they fell in love in the first place.,river|snake|arkansas|fugitive|river boat,A drama centered on two teenage boys who encounter a fugitive and pact to help him escape from an island in the Mississippi.,130,Drama,FilmNation Entertainment|Everest Entertainment,5/1/13,739,6.9,2013,9360333.52740424,20206807.2089544
127560,tt2058107,0.859276,18000000,22309223,The Railway Man,Jeremy Irvine|Colin Firth|Stellan SkarsgÃ¥rd|Michael MacKenzie|Nicole Kidman,,Jonathan Teplitzky,Revenge is never a straight line,post traumatic stress  disorder|japanese|world war ii|victim|autobiography,"A victim from World War II's ""Death Railway"" sets out to find those responsible for his torture. A true story.",116,Drama|History,Archer Street Productions|Lionsgate|Pictures in Paradise|Silver Reel|Latitude Media,12/26/13,181,6.6,2013,16848600.3493276,20882176.8017238
123109,tt1763264,0.799644999999999,2900000,74918,No One Lives,Luke Evans|Adelaide Clemens|Lee Tergesen|Derek Magyar|America Olivo,http://noonelivesthemovie.com/,RyÃ»hei Kitamura,No one runs. No one escapes.,suicide|male nudity|female nudity|shotgun|restaurant,A gang of ruthless highway killers kidnap a wealthy couple traveling cross country only to shockingly discover that things are not what they seem.,86,Horror|Thriller,Pathe|WWE Studios|Milk & Media|Constance Media,3/9/13,83,5.3,2013,2714496.72294723,70125.7467206071
199373,tt2005374,0.784571,27220000,5496951,The Frozen Ground,Nicolas Cage|Vanessa Hudgens|John Cusack|Radha Mitchell|Jodi Lyn O'Keefe,,Scott Walker,The hunter becomes the hunted,gun|escape|serial killer|man hunt|hunting,An Alaska State Trooper partners with a young woman who escaped the clutches of serial killer Robert Hansen to bring the murderer to justice. Based on actual events.,105,Thriller|Crime,Grindstone Entertainment Group|Cheetah Vision|K5 International|Paradox Entertainment|Emmett/Furla Films,7/18/13,304,6.2,2013,25478827.8615943,5145329.47437983
152599,tt1951181,0.779447999999999,16000000,5867686,The Immigrant,Jeremy Renner|Marion Cotillard|Joaquin Phoenix|Dagmara DomiÅ„czyk|Gabriel Rush,http://theimmigrant-lefilm.com/,James Gray,,new york|corruption|sister sister relationship|immigrant|nudity,An innocent immigrant woman is tricked into a life of burlesque and vaudeville until a dazzling magician tries to save her and reunite her with her sister who is being held in the confines of Ellis Island.,120,Drama|Romance,Kingsgate Films|Worldview Entertainment,7/3/13,163,6,2013,14976533.6438467,5492349.79940805
100542,tt1785669,0.718403,15600000,0,Vikingdom,Dominic Purcell|Natassia Malthe|Craig Fairbrass|Conan Stevens|Jesse Moss,,Yusry Abdul Halim,Live by the Sword.,fantasy|viking|norse mythology,A warrior fleeing the violence of his past must take up the sword and risk everything to face a god of incalculable power.,114,Adventure,KRU Studios,9/11/13,16,4.5,2013,14602120.3027506,0
214075,tt2380331,0.662026,0,3346257,Words and Pictures,Clive Owen|Juliette Binoche|Keegan Connor Tracy|Bruce Davison|Adam DiMarco,,Fred Schepisi,,,An art instructor and an English teacher form a rivalry that ends up with a competition at their school in which students decide whether words or pictures are more important.,111,Comedy|Drama|Romance,Lascaux Films|Latitude Productions,9/6/13,37,6.6,2013,0,3132208.15884111
